Date,Austria_GDP_LD,Belgium_GDP_LD,Bulgaria_GDP_LD,Croatia_GDP_LD,Cyprus_GDP_LD,Czechia_GDP_LD,Denmark_GDP_LD,Estonia_GDP_LD,Finland_GDP_LD,France_GDP_LD,Germany_GDP_LD,Greece_GDP_LD,Hungary_GDP_LD,Ireland_GDP_LD,Italy_GDP_LD,Latvia_GDP_LD,Lithuania_GDP_LD,Luxembourg_GDP_LD,Malta_GDP_LD,Netherlands_GDP_LD,Poland_GDP_LD,Portugal_GDP_LD,Romania_GDP_LD,Slovakia_GDP_LD,Slovenia_GDP_LD,Spain_GDP_LD,Sweden_GDP_LD,Austria_GDPGROWTH,Belgium_GDPGROWTH,Bulgaria_GDPGROWTH,Croatia_GDPGROWTH,Cyprus_GDPGROWTH,Czechia_GDPGROWTH,Denmark_GDPGROWTH,Estonia_GDPGROWTH,Finland_GDPGROWTH,France_GDPGROWTH,Germany_GDPGROWTH,Greece_GDPGROWTH,Hungary_GDPGROWTH,Ireland_GDPGROWTH,Italy_GDPGROWTH,Latvia_GDPGROWTH,Lithuania_GDPGROWTH,Luxembourg_GDPGROWTH,Malta_GDPGROWTH,Netherlands_GDPGROWTH,Poland_GDPGROWTH,Portugal_GDPGROWTH,Romania_GDPGROWTH,Slovakia_GDPGROWTH,Slovenia_GDPGROWTH,Spain_GDPGROWTH,Sweden_GDPGROWTH,Austria_HCPI_LD,Belgium_HCPI_LD,Bulgaria_HCPI_LD,Croatia_HCPI_LD,Cyprus_HCPI_LD,Czechia_HCPI_LD,Denmark_HCPI_LD,Estonia_HCPI_LD,Finland_HCPI_LD,France_HCPI_LD,Germany_HCPI_LD,Greece_HCPI_LD,Hungary_HCPI_LD,Ireland_HCPI_LD,Italy_HCPI_LD,Latvia_HCPI_LD,Lithuania_HCPI_LD,Luxembourg_HCPI_LD,Malta_HCPI_LD,Netherlands_HCPI_LD,Poland_HCPI_LD,Portugal_HCPI_LD,Romania_HCPI_LD,Slovakia_HCPI_LD,Slovenia_HCPI_LD,Spain_HCPI_LD,Sweden_HCPI_LD,Austria_UNEMP_D,Belgium_UNEMP_D,Bulgaria_UNEMP_D,Croatia_UNEMP_D,Cyprus_UNEMP_D,Czechia_UNEMP_D,Denmark_UNEMP_D,Estonia_UNEMP_D,Finland_UNEMP_D,France_UNEMP_D,Germany_UNEMP_D,Greece_UNEMP_D,Hungary_UNEMP_D,Ireland_UNEMP_D,Italy_UNEMP_D,Latvia_UNEMP_D,Lithuania_UNEMP_D,Luxembourg_UNEMP_D,Malta_UNEMP_D,Netherlands_UNEMP_D,Poland_UNEMP_D,Portugal_UNEMP_D,Romania_UNEMP_D,Slovakia_UNEMP_D,Slovenia_UNEMP_D,Spain_UNEMP_D,Sweden_UNEMP_D,FCI_house_BE_D,FCI_corpo_BE_D,FCI_gov_BE_D,FCI_total_BE_D,FCI_house_FR_D,FCI_corpo_FR_D,FCI_gov_FR_D,FCI_total_FR_D,FCI_house_GE_D,FCI_corpo_GE_D,FCI_gov_GE_D,FCI_total_GE_D,FCI_house_IT_D,FCI_corpo_IT_D,FCI_gov_IT_D,FCI_total_IT_D,FCI_house_LU_D,FCI_corpo_LU_D,FCI_gov_LU_D,FCI_total_LU_D,FCI_house_NT_D,FCI_corpo_NT_D,FCI_gov_NT_D,FCI_total_NT_D,FCI_house_SP_D,FCI_corpo_SP_D,FCI_gov_SP_D,FCI_total_SP_D,FCI_house_EU_D,FCI_corpo_EU_D,FCI_gov_EU_D,FCI_total_EU_D,GDPGROWTH,Infla,EPU_world_LD,FCI_house_D,FCI_corpo_D,FCI_total_D
2015.25,0.0214865042981849,0.0495952624012439,0.189263978803746,0.137156533893229,0.08834286111043,0.0754987024252678,0.0432180785919289,0.103135820635716,0.0601231426872992,0.0103789842873852,0.00281699599109864,0.054884618373956,0.0993695525036919,-0.0475754822670353,0.042592008055145,0.137039489180509,0.0825320861855836,0.0238617433520627,0.0736717588574729,0.0582947642482488,0.032112216645432,0.0289548146003291,0.197445843757954,0.0678580386995655,0.0605595739737233,0.0571432884447845,0.0775861157517195,0.0217190014293549,0.0508456935309052,0.20835989178317,0.14700768004637,0.0923625864792721,0.078421828384228,0.0441655801825294,0.108641975308642,0.0619673120024129,0.0104330327724209,0.00282096745262805,0.0564187163339416,0.104474385424058,-0.0464615048311912,0.0435120634723785,0.146873436718359,0.0860335195530726,0.024148712733908,0.0764534112025483,0.0600274078460583,0.0326333774571834,0.0293780805642818,0.218287085332777,0.070213368812674,0.0624308889149072,0.0588075144085913,0.0806752916166762,0.00960173243620233,0.0124307268407833,0.00418312052304692,0.00877555234650984,0.00783804430736002,0.00861778657797085,0.00767716725681122,0.0147769057487572,0.00232119031904876,0.00810434675822247,0.011440153692746,0.0160261602328236,0.0144374794375226,0.00778942578336572,0.0152451003130416,0.0143252321103855,0.00982555412482622,0.00919943586245608,0.0204964997514283,0.0149936600808021,0.00712453145375935,0.0135188052502153,0.00495700698215273,0.00805058107905232,0.00733103756822295,0.0160796218191051,0.00822466056209947,0.3,-0.300000000000001,-0.200000000000001,-0.5,-1.2,-0.600000000000001,0,0.199999999999999,0.299999999999999,0,-0.0999999999999996,-0.699999999999999,-0.4,-0.799999999999999,0.0999999999999996,-0.4,-0.299999999999999,-1.9,-0.0999999999999996,-0.0999999999999996,-0.499999999999999,-0.9,-0.199999999999999,-0.699999999999999,-0.300000000000001,-0.600000000000001,-0.2,-0.213200003,-0.133800029,0.244599998,-0.140299976,0.073500007,0.028799996,0.0338999630000001,0.031200006,-0.0962,0.120999992,0.106400013,0.106299997,-0.0874999769999999,0.191700011,0.36560002,0.175199986,-0.000799999000000003,0.067300022,0.137299993,0.065300047,-0.175000012,-0.0124999880000001,0.17930001,-0.01729995,-0.161799997,0.089200002,0.356900036,-0.089699983,-0.098200008,-0.045900017,-0.015799999,-0.039400011,4.26,2.91,-0.0803436098572918,-0.098200008,-0.045900017,-0.039400011
2015.5,0.00946484047766916,-0.0609082086084012,0.118286958648865,0.146996277899136,0.0138175732468202,0.0155990955750074,-0.0168018275070452,-0.00742580849768437,-0.0146226350738257,-0.016621848653811,0.0226627524936855,0.0212307768297109,0.0333579040821181,0.0257692652534765,0.00645473149237397,0.0424641941811821,0.0970043919763359,-0.0209104750598232,0.0516163001687104,-0.0368028115451775,0.0239580593925144,0.00441972473724839,0.179074524016864,0.0623771569879956,0.00290999997494268,-0.0130173034686116,-0.106183421700303,0.00950977373044148,-0.0590903967859124,0.125567056230878,0.158349651527594,0.0139134771225533,0.015721396567157,-0.016661464023724,-0.00739830530169217,-0.0145162435516687,-0.0164844679543791,0.0229215036429802,0.021457753221221,0.0339205174027744,0.026104163273186,0.00647560816529347,0.0433786966762628,0.101865212976324,-0.02069336698712,0.0529716399506783,-0.0361338201061876,0.0242473594333059,0.00442950612566362,0.196109879759321,0.0643637012437623,0.00291423813488767,-0.0129329448112903,-0.100740310793341,-0.00240899523911065,0.000188165376494354,-0.00104572292490879,0.00570030362197382,-0.00594831821715403,-0.00199164994532186,-0.00111696143145945,-0.00476651599731337,-0.00375101338413053,-0.00100895338633755,0.00103970411647936,-0.00853760961946914,-0.000888205788045937,0.00316443560819302,-0.00399865896810603,-0.00738947731097017,0.0032931244333021,-0.00154524620427132,0.00333481526002633,0.00219943289632507,-0.00158613671405128,0.00103485229075062,-0.00621628481726422,-0.000399473349872892,-0.00288294879766493,-0.00729347229606692,0.00306257144192212,-0.2,-0.199999999999999,-0.899999999999999,0.800000000000001,-0.5,-0.3,-0.100000000000001,-1,-0.199999999999999,-0.0999999999999996,-0.2,-0.199999999999999,-0.399999999999999,-0.300000000000001,-0.9,0.4,-0.5,2,-0.2,-0.100000000000001,-0.2,-0.200000000000001,-0.200000000000001,-0.199999999999999,-0.299999999999999,-0.800000000000001,-0.4,0.068499982,0.149900019,0.213400006,0.146200001,-0.024100006,0.023000002,0.185800016,0.0211,-0.039599996,0.288400009,0.118499994,0.268900007,0.130799979,0.233300001,0.224499997,0.228500008,0.097999998,0.298299998,0.076200001,0.293899983,-0.160199997,0.206,0.263099969,0.198299974,0.0694,0.271899983,0.328999996,0.216699958,-0.009800002,0.151300013,0.144800007,0.151099995,2.72,-1.58,0.286226525417758,-0.009800002,0.151300013,0.151099995
2015.75,0.0473590092983312,0.0970620849033335,0.0110508661805238,-0.151766232067658,-0.0125716224252823,0.00921429606076174,0.0310345241722292,0.0180696246081311,0.0527797297771055,0.0468958803309523,0.0158645022451775,0.0100214293589964,0.0513673681568285,0.0433610118218084,0.0189165479944737,0.0280715848151374,-0.0527060036389315,0.0390898681586709,-0.056461558337646,0.031170319495784,0.142803812224845,-0.00648323632631609,0.0849444255641512,-0.0236650490043342,0.00239012844870601,0.0404095223177841,0.140287962208726,0.0484983621797899,0.101928784639416,0.0111121525499629,-0.140810891871995,-0.012492929690382,0.00925687837490363,0.0315211156844426,0.0182338680559138,0.0541974112444412,0.0480128846440477,0.0159910115780681,0.0100718120437215,0.0527095542240072,0.0443148368080462,0.0190965994136494,0.0284693045713926,-0.0513411262550322,0.0398639301078325,-0.0548971848798538,0.0316612009393449,0.153503476184963,-0.0064622654937796,0.0886565635428482,-0.0233872275996323,0.00239298708275348,0.0412370967213467,0.150605081937201,0.00283554696684085,0.00616630400915685,-0.0034885420920947,-0.00962713962619688,-0.00238449443337263,-0.00316228864231416,-0.00130756981008595,3.02069130828642e-05,0.00119670970235664,0.000110492762656733,-0.00328073679828567,0.00139842240751698,-0.00299012168795887,-0.00656578351364612,0.00351264331304169,-0.00325140549174652,0.00423177439368949,0.000764813770780748,-0.00556110053247849,-0.00839377547613918,-0.00338220796501254,-0.00387323124434413,0.00992381173360268,-0.00322753946495702,-0.000397354043048637,0.00106481950150084,0.000423971605292728,0.2,0.4,-0.800000000000001,-1.5,-1.7,-0.3,-0.2,1.1,0,0,0.0999999999999996,-0.400000000000002,-0.300000000000001,-0.0999999999999996,0.199999999999999,0,-0.100000000000001,-1.3,0.2,-0.0999999999999996,-0.3,-0.199999999999999,0,-0.5,-0.300000000000001,-0.699999999999999,-0.0999999999999996,0.264900029,0.257399976,0.140199989,0.261200011,0.021599993,-0.023400009,0.123600006,-0.022699997,0.044099997,-0.02319999,0.01730001,-0.019400001,0.241600007,0.168300007,-0.061200004,0.175299997,0.146699995,0.274100002,0.045899998,0.270699997,0.099499998,0.220899984,0.047000006,0.225199998,0.180099999,-0.160399974,-0.016000002,-0.185499967,0.106700003,0.245799999,0.201000005,0.237600002,2.94,-1.15,-0.243515366495699,0.106700003,0.245799999,0.237600002
2016,-0.0569367709666615,-0.0763376855499462,-0.291576153011183,-0.0995897453197525,-0.0242743213041532,-0.0727296252878809,-0.0425923054891708,-0.0628766555011513,-0.0778714182859073,-0.0337567313234874,-0.0198447012453808,-0.100304069443713,-0.168973973239856,-0.0438020624703928,-0.0552090570710409,-0.174003102074952,-0.102943349202999,-0.00672929130020528,-0.0117654281049866,-0.0317020269864727,-0.170532173113347,-0.0106793800823652,-0.430827858465541,-0.0889073117787618,-0.0436542925174006,-0.0527053788635854,-0.0929280915088988,-0.0553462029753311,-0.0734967130438411,-0.252914881344759,-0.094791292021918,-0.0239820694807621,-0.0701477954362748,-0.0416979950970279,-0.060940705655885,-0.0749166322983562,-0.0331933301888048,-0.0196490912393176,-0.0954376735488013,-0.155469116497264,-0.0428566066770506,-0.053712700777772,-0.159705709001484,-0.0978219188588081,-0.00670670032166654,-0.0116964860980325,-0.0312047860958071,-0.156784039690468,-0.0106225579578015,-0.350029211886076,-0.0850696270867364,-0.0427151591922244,-0.0513405335561696,-0.0887409747982811,0.000185261040847706,0.00126987298367265,-0.00328632115625194,-0.00750048802561754,-0.0216110137813539,0.00524690940247563,0.00361572683457201,0.00389317669336364,-0.00017801949445051,-0.00256815173323854,-0.00389767496481142,-0.0168008886156601,0.00338678721437002,-0.00489672297140675,-0.0122011518079992,-0.00156628635292133,0.00446392736630763,-0.00510169286382478,-0.00713651288213058,-0.00417426049395786,-0.00392545609247463,-0.00442770761728273,-0.00448666007762988,-0.000764201961950484,-0.00533028339108821,-0.0146853591032992,-0.00184357660705103,0.100000000000001,-0.4,0,-1.4,-0.199999999999999,-0.3,0,-0.3,-0.200000000000001,0,-0.3,-0.199999999999999,-0.5,-0.5,-0.299999999999999,0,-0.6,-0.100000000000001,-0.100000000000001,-0.3,-0.5,-0.0999999999999996,-0.399999999999999,-0.5,0,-0.600000000000001,0.0999999999999996,0.055799991,0.136200011,-0.115899995,0.13349998,-0.053099989,0.067300007,-0.118300021,0.062100001,-0.063499998,0.069299996,-0.249199987,0.055700004,0.149500001,0.070199999,-0.225500003,0.077099999,0.056800008,0.182399992,-0.0034,0.179399993,-0.060999997,0.025700003,-0.13790001,0.014500007,0.084300011,0.225899995,-0.16840002,0.22119999,0.021600008,0.120699998,-0.115700006,0.114700001,2.28,-0.28,0.327158002087874,0.021600008,0.120699998,0.114700001
2016.25,0.0261933831574979,0.0489309031100458,0.186224792808407,0.134229383228528,0.0847656272695012,0.0798061292997083,0.0582343769306242,0.0684838635647544,0.0643759432150564,0.0178038340254858,0.0186409244119599,0.0624304151266646,0.118009829235858,-0.0113655736605711,0.0434648160604318,0.125511655555552,0.0775186897097555,0.0295841859869981,0.0519349820480581,0.0616590506198591,0.0375871436377864,0.0250481716651727,0.185765817611792,0.0779172112952367,0.0731059525732398,0.0538061341859901,0.0787394641690202,0.0265394447190228,0.0501477862870443,0.204693036273145,0.143655124864151,0.0884619310063277,0.0830770704093469,0.0599633975670149,0.070883344571814,0.066493264312063,0.0179632670460439,0.0188157510639817,0.0644203887828803,0.125255171711467,-0.0113012295282855,0.0444232467411692,0.133728383117668,0.0806024284155793,0.0300261455896518,0.053307256406399,0.0635996492600159,0.0383024745942564,0.0253645128507565,0.204140238919802,0.0810331576303702,0.0758445193714614,0.0552799996068687,0.0819224057942141,0.00613236988004573,0.0123013566898003,-0.00357653768889854,0.00738083064279138,0.0064283793378026,0.00711278047240516,0.00534459636990015,0.0107686293303404,0.00684602137331059,0.00775955247343596,0.00968729726672901,0.0149870876424592,0.00997566870241329,0.00964268673412949,0.0114532440712711,0.0112043499066443,0.0107245424551881,0.00790212587150663,0.0177287810865421,0.0118580147420397,0.0068713631604167,0.0122620604575783,0.00219237796646254,0.00595596496856743,0.0102440687089516,0.0133609229063483,0.00758441007462452,0.199999999999999,-0.200000000000001,-0.0999999999999996,-0.700000000000001,-0.0999999999999996,-0.100000000000001,-0.0999999999999996,-0.100000000000001,-0.299999999999999,-0.300000000000001,0,-0.300000000000001,-0.6,-0.300000000000001,0.4,-0.4,0,0.2,-0.5,-0.2,-0.3,-0.800000000000001,-0.6,-0.4,-0.6,-0.299999999999997,-0.3,-0.038599998,-0.043899983,-0.115600004,-0.0434999760000001,-0.085100003,-0.098200008,-0.1796,-0.098899998,-0.149399988,-0.136200011,-0.118200004,-0.147300005,-0.0428,-0.054599998,-0.246700018,-0.054099999,-0.018400014,-0.044199989,-0.233399996,-0.041999996,-0.105300002,-0.101100012,-0.209399998,-0.105900005,-0.136800013,-0.107800007,-0.11589998,-0.220899999,-0.090500012,-0.1809,-0.212500006,-0.18,2.03,3.28,0.099349934696269,-0.090500012,-0.1809,-0.18
2016.5,-0.00245032074737139,-0.0622896880058868,0.115160133428191,0.15252907443354,0.0117222069134968,0.000491103667117798,-0.0125205169297438,-0.0080671091328508,-0.0137672789593566,-0.0309153183177173,0.00420674135163246,0.0437217618792385,0.0264599421229494,-0.0189238795537996,0.00716058599014247,0.0274393345950212,0.100363127500696,-0.00461527606986323,0.0530794529695253,-0.0393733863136596,0.00863848440774717,0.00914777283839996,0.195477402538844,0.051433517773992,0.00105200333577216,-0.0150447625109749,-0.111238171083448,-0.00244732116197022,-0.0603893465748787,0.122053101396201,0.164776326814215,0.011791181227877,0.000491224278268643,-0.0124424613626114,-0.00803465733068032,-0.0136729433853193,-0.0304423266253661,0.00421560210864658,0.0446916414074532,0.0268131144843473,-0.0187459471036293,0.00718628428767576,0.0278192601442164,0.105572308902583,-0.00460464204919919,0.0545134260140925,-0.0386083283715624,0.00867590378547178,0.00918974158826669,0.215891317554904,0.0527791928612618,0.00105255688537764,-0.0149321554940353,-0.105274374221527,-0.00156037322725044,0.000699462105236748,0.00657009497041372,0.00115046781972072,0.0133934214260707,0.00110540156702665,0.00283008046151423,0.0026145136514435,0.00112351532525956,0.000337995731842788,0.00535532656289917,-0.00377212298939789,-0.00097711790287569,-0.0320402998990463,-0.000658832730398018,0.00170861600304306,0.00246912018173262,-0.00069842150704158,0.00418307434900722,0.000785449322937559,-0.000262528346362423,-4.20833512757568e-05,-0.00193188155845903,-0.00241621977097406,-0.000325244450651852,-0.00209460647443649,0.000117004940075383,0,-0.299999999999999,-0.4,-0.699999999999999,0.299999999999999,-0.2,0,1.5,-0.200000000000001,-0.0999999999999996,-0.2,-0.199999999999999,-0.2,-0.5,0.0999999999999996,0.200000000000001,-0.199999999999999,0.600000000000001,-0.5,-0.3,-0.2,-0.4,-0.2,-0.4,-0.2,-0.800000000000001,-0.0999999999999996,-0.135399997,-0.217300028,-0.033600003,-0.215000004,-0.193300001,-0.172800005,-0.0343999859999999,-0.174600005,-0.112400025,-0.140799999,-0.024600029,-0.145599991,-0.127000002,-0.131300004,-0.149499953,-0.131800003,-0.118999988,-0.255700007,-0.192400009,-0.252199996,-0.1426,-0.205200017,-0.100899995,-0.216300011,-0.156999998,-0.195600003,-0.0583000180000001,-0.336499989,-0.181299996,-0.314299985,-0.136200011,-0.314700015,2.96,-0.2,0.0159344105838501,-0.181299996,-0.314299985,-0.314700015
2016.75,0.0539846036547065,0.098729677085883,0.020263493883462,-0.147992347261191,-0.00406273411669567,0.0170142917207716,0.0346641055728281,0.0323769287244584,0.0487263876037467,0.0525905424287956,0.0137974906210214,-0.0158790769260051,0.0495590745972159,0.146769546013177,0.0181429442289325,0.0398767182971582,-0.0349850152970195,0.0454607833794736,-0.0584260381710857,0.0310975725986431,0.157272275501683,-0.000615910880370052,0.0752473020645574,-0.0204025126029972,0.00337312203583728,0.0324627591351909,0.141746589263324,0.0554683516747918,0.103767885475307,0.0204701922586568,-0.137562285072637,-0.00405449237755429,0.0171598591860482,0.0352719083261575,0.0329067641681902,0.0499330367413957,0.0539979892962623,0.0138931152820594,-0.0157536690485356,0.050807666420948,0.158087046498092,0.0183085273139658,0.0406824691768026,-0.0343801143236641,0.0465099632250963,-0.0567519978328594,0.0315861535178426,0.170314218415788,-0.000615721246199352,0.0781507468240046,-0.0201957896192154,0.00337881741390511,0.0329954227847544,0.152284610243804,0.00968124474244103,0.00281279807396473,-0.00174373426344676,0.00116483308144311,-0.00624291505347774,0.00212182925285198,0.000673540432783781,-0.00138542279020015,0.00452148776585037,0.000460156359051389,-0.000122215614320353,0.00558716032628137,0.00221763923324492,-0.0115749255040365,0.00683597181742268,0.0040340264613965,0.00723330215490403,0.00520279504568766,-0.00764451863360272,-0.00341162218739921,0.00348109626719939,-0.00420492607551637,-0.00177271520751265,0.00219879542443735,0.00258046672879431,0.00926546605606049,0.00435327968726451,-0.399999999999999,-0.600000000000001,-0.7,0.300000000000001,0.0999999999999996,-0.3,-0.0999999999999996,-1,0.100000000000001,0.199999999999999,-0.0999999999999996,-0.0999999999999979,-0.399999999999999,-0.6,0,-0.4,-0.300000000000001,-1,0,-0.4,-0.5,-0.399999999999999,-0.3,-0.5,0.3,-0.600000000000001,0.0999999999999996,0.032900005,0.000900030000000052,0.3167,0.00409996500000009,-0.089100004,-0.125699997,0.315800011,-0.124199987,-0.090199978,-0.111299992,0.33890003,-0.112800002,-0.263099998,-0.015799992,0.277399987,-0.03369999,-0.100599997,0.00800000199999999,0.293500006,0.005999997,-0.094999998,-0.0731999870000001,0.153500021,-0.076799988,-0.226600006,-0.089299999,0.146700025,-0.194700011,-0.081,-0.024300009,0.291500032,-0.029100001,3.31,1.64,0.138720467488234,-0.081,-0.024300009,-0.029100001
2017,-0.0444006945396946,-0.0686587076627472,-0.278951521295724,-0.109640689072242,-0.0299171142700043,-0.0513192080933873,-0.0381651703809034,-0.0405352444209992,-0.0590308508979121,-0.0218407451273226,-0.00118370989910765,-0.0727477892882984,-0.149145877558617,-0.0743345896099275,-0.0430044680937627,-0.161681592181361,-0.0934463515712824,-0.065926294412348,0.0823376025418749,-0.0231588846227027,-0.14036712659524,-0.00269461202726085,-0.388542075738011,-0.0928179146682151,-0.0238422836619367,-0.0486521598109988,-0.0635817729464012,-0.0434294119403067,-0.0663547283143903,-0.243423419821693,-0.103843923874236,-0.0294740270314281,-0.0500246177015755,-0.0374460576406627,-0.039724680432645,-0.0573223137445765,-0.0216039630189311,-0.00118300959089246,-0.070164685118714,-0.138556559533341,-0.0716389780818093,-0.0420928899613153,-0.149287965216004,-0.0892131215995481,-0.0638001350900742,0.0858223243346736,-0.0228927758732272,-0.130960870550476,-0.00269098481897601,-0.321955307951142,-0.0886405696267794,-0.0235603018921242,-0.047487605827168,-0.0616026193555769,0.00627516179398313,0.00458703630381052,0.00946729973292015,0.000142000305704215,0.000777637245775509,0.0127264894453596,0.00306940346914963,0.0158227499267172,0.00187348996737047,0.0016933087890445,0.00331861088026209,-0.00197122746816714,0.0100582200958179,-0.000245269675591686,-0.00132395984580835,0.00943019682145962,0.0137667258875602,0.00703136030471985,-0.00445742625231471,0.00422785710299412,0.0101040872113982,0.00175293677622079,-0.00773948721403617,0.0110808220112038,0.000955593731040594,-0.000167545755398457,0.00317459163988332,-0.100000000000001,0.5,-0.399999999999999,-0.300000000000001,-0.799999999999999,-0.3,0.3,-1.3,0.0999999999999996,-0.5,0,-0.700000000000003,-0.2,-0.399999999999999,-0.4,-0.300000000000001,0,0.3,-0.0999999999999996,-0.2,-0.5,-0.700000000000001,-0.2,-0.4,-0.6,-0.599999999999998,-0.0999999999999996,0.137699992,0.179799974,0.264600005,0.180600018,0.040800006,-0.035699963,0.394399997,-0.0330000220000001,-0.051800012,0.0155000089999999,0.388799991,0.0119000079999999,-0.00819999000000005,0.106999995,0.378499988,0.099299994,-0.088900003,0.266000002,0.404300005,0.255799998,-0.143500001,0.034700036,0.31399998,0.022300005,-0.039599985,-0.379300006,0.0616000290000001,-0.480799995,-0.0152,0.164000004,0.338899992,0.155000002,5.59,1.43,0.145854991635691,-0.0152,0.164000004,0.155000002
2017.25,0.0102738696514386,0.045225958249409,0.175867228093047,0.133153917925744,0.08058095058154,0.0819387315420652,0.0491248769294224,0.0864885937652531,0.0583316945872365,0.0103407239294118,-0.00455042760717284,0.0635567727399486,0.105657885003362,0.00549440086815878,0.0359774637480523,0.121804873884203,0.0755401600459074,0.0313756162254872,0.0480236834855425,0.0595216033493262,0.0195560082776058,0.0256325750511266,0.202818339583391,0.0883359681829763,0.0654236652761018,0.0637079552037925,0.0358151968231581,0.0103268270540173,0.0462642452383784,0.19227974688561,0.142425824612381,0.0839165867689358,0.0853893076631886,0.0503515072216849,0.0903389309850502,0.0600665557404327,0.0103943739824346,-0.00454009009744338,0.0656199822503116,0.11144157062687,0.00550952277119032,0.036632484416832,0.129533678756477,0.0784665381140524,0.0318730193521284,0.0491955036367644,0.0613286889862936,0.019748479617185,0.0259639144730124,0.224849941285324,0.0923550569291602,0.0676112383938261,0.0657810974833426,0.0364642868981564,0.00658072631240625,0.00713900512082599,0.00244034103721003,0.00461984442225916,0.00573452715206546,0.00359436237569,0.00403291836598818,0.0149758253815913,0.00497832450667612,0.00706984826994539,0.00810145808483576,0.0112188758390168,0.00970899131668013,0.00903389024409851,0.0147574065359297,0.012700564733386,0.0129536589050732,0.00597269027075864,0.0148360397203549,0.0103331627758818,0.00663314620408428,0.0153982653190541,0.0046049676240818,0.00456211411780938,0.00895393417440804,0.0106677769137544,0.0100910701497723,-0.199999999999999,-0.5,-0.2,-1.1,-1,-0.2,-0.3,1,0,-0.0999999999999996,-0.1,-0.799999999999997,0,-0.5,-0.300000000000001,-0.299999999999999,-0.5,-0.8,-0.3,-0.3,-0.100000000000001,-0.699999999999999,-0.4,-0.299999999999999,-0.9,-0.700000000000003,-0.100000000000001,0.256999995,0.296400011,-0.024599999,0.298300013,0.054200001,-0.036700011,0.224199999,-0.0336999889999999,0.063899994,-0.00850003999999993,0.237600003,-0.00150001099999997,0.158599988,0.056199999,0.116300006,0.0635,0.0482,0.433900014,0.239700019,0.423100024,0.081400007,0.168599993,0.233699998,0.174400001,0.045499981,-0.062000006,0.12559998,-0.051699996,0.151299998,0.251999989,0.255599998,0.248900013,5.17,2.35,-0.30811204030239,0.151299998,0.251999989,0.248900013
2017.5,0.00123617822038113,-0.0656652172684478,0.110056294114122,0.156846637950647,0.00900381422519914,0.00824039918136599,-0.0207801127366807,-0.0272502910121251,-0.0112348213336677,-0.0187410258873708,0.0217720340075473,0.0709389093646902,0.0330636464427343,0.0674903321227589,0.00138505258404109,0.0380600785801075,0.0939247488991857,-0.00115123726428834,0.0352521230746197,-0.0407723288522881,0.0179443061863758,0.00954606224728671,0.192433332230328,0.0472217690935946,-0.000203325502235785,-0.016927349639758,-0.0976708755160587,0.00123694260361673,-0.0635556827941598,0.116340912112751,0.169816194734228,0.0090444704893744,0.00827444472273009,-0.0205656939776774,-0.0268823515601155,-0.0111719464115893,-0.0185665047970194,0.0220107742117985,0.0735156421125096,0.0336163231499476,0.0698199166602793,0.00138601221236545,0.0387936402507367,0.0984770811973292,-0.00115057484489367,0.0358808453426327,-0.0399523197747267,0.0181062725897876,0.00959177123065791,0.212195686630692,0.0483544759236141,-0.000203304833007789,-0.0167848870276163,-0.0930526467826966,-9.17102784221413e-05,0.000406450671408543,0.00328439357069055,0.00240867936585243,-0.00298972231607486,0.00180384809442113,0.00796042508982531,0.0114989135015016,-0.00230131504106446,0.000364171205994523,0.00741487059765422,-0.00888282221459225,0.00161489311379537,-0.000498418031513737,-0.00515403202019993,-0.000138713375863908,0.00783658196850379,0.000416627703074823,0.00475880603742152,0.00496663747172121,-0.00324411503925592,-0.00171881519947181,0.00317996124271591,0.00172654064600852,-0.000854944384986567,-0.00641214966189718,0.004483075659099,0,-0.0999999999999996,0.0999999999999996,-1.4,-1.1,-0.4,0,-1.2,-0.200000000000001,0,-0.1,-0.800000000000001,-0.3,-0.100000000000001,0.200000000000001,0,-0.199999999999999,-0.100000000000001,0.1,-0.3,-0.3,-0.4,-0.0999999999999996,-0.500000000000001,0,-0.599999999999998,0,0.191599999,0.161700003,-0.0326,0.165799994,-0.150499992,-0.127600014,0.171800002,-0.129500031,0.033199995,-0.007699966,0.032099992,-0.00470000500000001,0.025499999,-0.085900001,0.014499999,-0.079499999,0.111500002,0.123299956,0.123899996,0.122799993,0.021099985,0.108199984,0.173599998,0.108399988,0.016800016,0.08160001,0.035400004,0.116600007,0.117800005,0.127999999,0.128999994,0.128700001,4.24,0.83,-0.143899159885082,0.117800005,0.127999999,0.128700001
